ID,sample_id,花名,月份,朝代,作者,诗名,snow_polarity_analysis,snow_polarity_poem,snow_polarity_combined,snow_sentiment_analysis,dominant_emotion_analysis,dominant_emotion_poem,dominant_emotion_combined,dominant_score_analysis,emo_joy,emo_sorrow,emo_longing,emo_bold,emo_elegant,emo_serene,emo_resentment,emo_anxiety,emotion_vec_analysis,emotion_vec_poem,emotion_vec_combined
926,168,木芙蓉,十月,宋,范成大,窗前木芙蓉,1.0,0.9999,1.0,positive,bold,joy,bold,0.014,0.0,0.004669,0.0,0.014008,0.0,0.003891,0.0,0.003113,"{""joy"": 0.0, ""sorrow"": 0.004669, ""longing"": 0.0, ""bold"": 0.014008, ""elegant"": 0.0, ""serene"": 0.003891, ""resentment"": 0.0, ""anxiety"": 0.003113, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.014}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.004545, ""longing"": 0.0, ""bold"": 0.013636, ""elegant"": 0.0, ""serene"": 0.003788, ""resentment"": 0.0, ""anxiety"": 0.00303, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0136}"
954,169,红梅,十一月,明,僧德辉,题红梅,1.0,0.1727,1.0,positive,anxiety,joy,anxiety,0.0075,0.004695,0.007042,0.0,0.0,0.0,0.004695,0.0,0.007512,"{""joy"": 0.004695, ""sorrow"": 0.007042, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004695, ""resentment"": 0.0, ""anxiety"": 0.007512, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0075}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004545, ""sorrow"": 0.006818, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004545, ""resentment"": 0.0, ""anxiety"": 0.007273, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0073}"
960,170,红梅,十一月,宋,苏轼,定风波,1.0,0.9703,1.0,positive,sorrow,joy,sorrow,0.0038,0.003155,0.003785,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.003155, ""sorrow"": 0.003785, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0038}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.003003, ""sorrow"": 0.003604, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0036}"
959,171,红梅,十一月,宋,姜夔,小重山,1.0,0.9993,1.0,positive,longing,longing,longing,0.0278,0.003089,0.0,0.027799,0.0,0.004633,0.003861,0.0,0.010425,"{""joy"": 0.003089, ""sorrow"": 0.0, ""longing"": 0.027799, ""bold"": 0.0, ""elegant"": 0.004633, ""serene"": 0.003861, ""resentment"": 0.0, ""anxiety"": 0.010425, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0278}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.163636, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.1636}","{""joy"": 0.002963, ""sorrow"": 0.0, ""longing"": 0.033333, ""bold"": 0.0, ""elegant"": 0.004444, ""serene"": 0.003704, ""resentment"": 0.0, ""anxiety"": 0.01, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0333}"
956,172,红梅,十一月,宋,高观国,留春 令,1.0,1.0,1.0,positive,elegant,joy,elegant,0.0095,0.0,0.0,0.0,0.0,0.009494,0.003165,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.009494, ""serene"": 0.003165, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0095}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.009063, ""serene"": 0.003021, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0091}"
957,173,红梅,十一月,宋,毛滂,玉楼春,1.0,0.991,1.0,positive,elegant,joy,elegant,0.0052,0.0,0.0,0.0,0.0,0.005195,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005195, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0052}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.004938, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0049}"
944,174,红梅,十一月,宋,范成大,红 梅,1.0,1.0,1.0,positive,joy,joy,joy,0.0044,0.004444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.004444, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0044}","{""joy"": 0.008929, ""sorrow"": 0.008929, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.005952, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0089}","{""joy"": 0.006609, ""sorrow"": 0.00431, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.002874, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0066}"
945,175,红梅,十一月,宋,范成大,岭上红梅,1.0,0.9913,1.0,positive,resentment,joy,resentment,0.0112,0.0,0.0,0.0,0.0,0.006716,0.003731,0.011194,0.002985,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.006716, ""serene"": 0.003731, ""resentment"": 0.011194, ""anxiety"": 0.002985, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0112}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.00636, ""serene"": 0.003534, ""resentment"": 0.010601, ""anxiety"": 0.002827, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0106}"
946,176,红梅,十一月,宋,梅尧臣,红 梅,1.0,0.7228,1.0,positive,sorrow,joy,sorrow,0.0059,0.0,0.005911,0.0,0.0,0.0,0.004926,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.005911, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004926, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0059}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.005607, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004673, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0056}"
947,177,红梅,十一月,宋,苏轼,红 梅,1.0,0.9993,1.0,positive,serene,joy,serene,0.0127,0.0,0.0,0.0,0.0,0.011392,0.012658,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.011392, ""serene"": 0.012658, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0127}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.010169, ""serene"": 0.011299, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0113}"
958,178,红梅,十一月,宋,真德秀,蝶恋花,1.0,0.0708,1.0,positive,joy,joy,joy,0.0075,0.007491,0.0,0.0,0.0,0.0,0.003745,0.0,0.0,"{""joy"": 0.007491, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003745, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0075}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.007018, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003509, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.007}"
949,179,红梅,十一月,明,黄肃,红 梅,1.0,0.9684,1.0,positive,longing,joy,longing,0.0153,0.001515,0.002273,0.015341,0.00625,0.0,0.001894,0.002841,0.005114,"{""joy"": 0.001515, ""sorrow"": 0.002273, ""longing"": 0.015341, ""bold"": 0.00625, ""elegant"": 0.0, ""serene"": 0.001894, ""resentment"": 0.002841, ""anxiety"": 0.005114, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0153}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.001498, ""sorrow"": 0.002247, ""longing"": 0.015169, ""bold"": 0.00618, ""elegant"": 0.0, ""serene"": 0.001873, ""resentment"": 0.002809, ""anxiety"": 0.005056, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0152}"
951,180,红梅,十一月,元,王冕,红梅四首(其一),1.0,0.5846,1.0,positive,joy,joy,joy,0.0088,0.00878,0.0,0.0,0.0,0.005854,0.0,0.0,0.0,"{""joy"": 0.00878, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005854, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0088}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.008531, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005687, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0085}"
948,181,红梅,十一月,宋,范成大,红 梅,1.0,0.8791,1.0,positive,sorrow,joy,sorrow,0.0075,0.00587,0.007547,0.0,0.003145,0.004612,0.007128,0.003145,0.003145,"{""joy"": 0.00587, ""sorrow"": 0.007547, ""longing"": 0.0, ""bold"": 0.003145, ""elegant"": 0.004612, ""serene"": 0.007128, ""resentment"": 0.003145, ""anxiety"": 0.003145, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0075}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.005809, ""sorrow"": 0.007469, ""longing"": 0.0, ""bold"": 0.003112, ""elegant"": 0.004564, ""serene"": 0.007054, ""resentment"": 0.003112, ""anxiety"": 0.003112, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0075}"
955,182,红梅,十一月,清,龚自珍,种红梅一株于竹下赋此,1.0,0.9997,1.0,positive,resentment,joy,resentment,0.0113,0.0,0.0,0.0,0.004528,0.004528,0.007547,0.011321,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004528, ""elegant"": 0.004528, ""serene"": 0.007547, ""resentment"": 0.011321, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0113}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004286, ""elegant"": 0.004286, ""serene"": 0.007143, ""resentment"": 0.010714, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0107}"
953,183,红梅,十一月,明,李东阳,题延平刘郎中廷信所藏红梅,1.0,0.8767,1.0,positive,joy,joy,joy,0.0126,0.012648,0.0,0.0,0.0,0.003953,0.003953,0.0,0.0,"{""joy"": 0.012648, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.003953, ""serene"": 0.003953, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0126}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.012308, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.003846, ""serene"": 0.003846, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0123}"
952,184,红梅,十一月,元,王冕,红梅四首(其二),1.0,1.0,1.0,positive,joy,elegant,elegant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004698, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.008054, ""serene"": 0.006711, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0081}","{""joy"": 0.001847, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.003166, ""serene"": 0.002639, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0032}"
974,185,水仙花,十二月,明,文征明,水 仙,1.0,0.8129,1.0,positive,longing,joy,longing,0.0048,0.0,0.0,0.004831,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.004831, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0048}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.00463, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0046}"
999,186,瑞香,十二月,宋,苏轼,西江月,1.0,0.2824,1.0,positive,joy,joy,joy,0.0131,0.013077,0.0,0.0,0.0,0.0,0.007692,0.0,0.0,"{""joy"": 0.013077, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.007692, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0131}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.01223, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.007194, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0122}"
997,187,瑞香,十二月,宋,朱淑真,咏瑞香,1.0,0.9658,1.0,positive,resentment,joy,resentment,0.0063,0.004202,0.0,0.0,0.0,0.0,0.004202,0.006303,0.0,"{""joy"": 0.004202, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004202, ""resentment"": 0.006303, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0063}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.003922, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003922, ""resentment"": 0.005882, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0059}"
996,188,瑞香,十二月,宋,杨万里,瑞香花新开(五首之一),1.0,0.9954,1.0,positive,joy,joy,joy,0.0125,0.0125,0.0,0.0,0.0075,0.009,0.011,0.0,0.0,"{""joy"": 0.0125, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0075, ""elegant"": 0.009, ""serene"": 0.011, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0125}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.011792, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.007075, ""elegant"": 0.008491, ""serene"": 0.010377, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0118}"
995,189,瑞香,十二月,宋,范成大,瑞香花,1.0,0.0128,1.0,positive,joy,joy,joy,0.0081,0.008051,0.0,0.0,0.0,0.0,0.004237,0.0,0.0,"{""joy"": 0.008051, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004237, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0081}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.007631, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004016, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0076}"
961,190,水仙花,十二月,宋,黄庭坚,王充道送水仙花五十枝,1.0,0.9972,1.0,positive,sorrow,sorrow,sorrow,0.0137,0.0,0.013688,0.0,0.013688,0.011407,0.005703,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.013688, ""longing"": 0.0, ""bold"": 0.013688, ""elegant"": 0.011407, ""serene"": 0.005703, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0137}","{""joy"": 0.0, ""sorrow"": 0.128571, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.1286}","{""joy"": 0.0, ""sorrow"": 0.019495, ""longing"": 0.0, ""bold"": 0.012996, ""elegant"": 0.01083, ""serene"": 0.005415, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0195}"
962,191,水仙花,十二月,宋,刘克庄,水仙花,1.0,0.9709,1.0,positive,joy,elegant,elegant,0.0071,0.007111,0.0,0.0,0.003556,0.007111,0.0,0.0,0.0,"{""joy"": 0.007111, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.003556, ""elegant"": 0.007111, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0071}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.047059, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0471}","{""joy"": 0.006612, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.003306, ""elegant"": 0.009917, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0099}"
987,192,蜡梅,十二月,宋,黄庭坚,戏咏蜡梅二首,1.0,0.22,1.0,positive,joy,joy,joy,0.0108,0.010811,0.0,0.0,0.0,0.005405,0.003784,0.0,0.0,"{""joy"": 0.010811, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005405, ""serene"": 0.003784, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0108}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.010204, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005102, ""serene"": 0.003571, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0102}"
985,193,蜡梅,十二月,宋,苏轼,蜡梅一首贈赵景貺,1.0,1.0,1.0,positive,joy,joy,joy,0.0168,0.016832,0.0,0.0,0.0,0.005941,0.0,0.0,0.005941,"{""joy"": 0.016832, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005941, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.005941, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0168}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.014719, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005195, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.005195, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0147}"
986,194,蜡梅,十二月,宋,陆游,荀秀才送蜡梅十枝奇甚为赋此诗,1.0,0.0206,1.0,positive,elegant,joy,elegant,0.0058,0.0,0.003834,0.0,0.003834,0.005751,0.0,0.001597,0.0,"{""joy"": 0.0, ""sorrow"": 0.003834, ""longing"": 0.0, ""bold"": 0.003834, ""elegant"": 0.005751, ""serene"": 0.0, ""resentment"": 0.001597, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0058}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.003715, ""longing"": 0.0, ""bold"": 0.003715, ""elegant"": 0.005573, ""serene"": 0.0, ""resentment"": 0.001548, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0056}"
984,195,水仙花,十二月,宋,辛弃疾,贺新郎,1.0,1.0,1.0,positive,elegant,joy,elegant,0.0205,0.002083,0.0,0.0,0.0,0.020536,0.0,0.008036,0.0,"{""joy"": 0.002083, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.020536, ""serene"": 0.0, ""resentment"": 0.008036, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0205}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.001913, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.018852, ""serene"": 0.0, ""resentment"": 0.007377, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0189}"
